Date,Stocks,Bond,Gold
2017-09-01,2476.550048828125,24.022613525390625,126.05999755859375
2017-09-05,2457.85009765625,24.136014938354492,127.45999908447266
2017-09-06,2465.5400390625,24.09821319580078,126.80999755859375
2017-09-07,2465.10009765625,24.164363861083984,128.1300048828125
2017-09-08,2461.429931640625,24.164363861083984,127.97000122070312
2017-09-11,2488.110107421875,24.06986427307129,126.19000244140625
2017-09-12,2496.47998046875,24.022613525390625,126.55999755859375
2017-09-13,2498.3701171875,23.9942569732666,125.61000061035156
2017-09-14,2495.6201171875,24.003707885742188,126.16000366210938
2017-09-15,2500.22998046875,23.984806060791016,125.52999877929688
2017-09-18,2503.8701171875,23.956457138061523,124.36000061035156
2017-09-19,2506.64990234375,23.937557220458984,124.62000274658203
2017-09-20,2508.239990234375,23.91865348815918,123.62000274658203
2017-09-21,2500.60009765625,23.90920639038086,122.68000030517578
